filmweb_id,title,title_original,filmweb_url,year,rating,vote_count,imdb_id,vote_distribution,vote_count,rating,title,year
9739,Idealnie niedobrana para,Perfect Opposites,http://www.filmweb.pl/film/Idealnie+niedobrana+para-2004-98094,2004,58,977
9740,Harvey,,http://www.filmweb.pl/film/Harvey-1950-103962,1950,78,975
9741,SkarLans,,http://www.filmweb.pl/film/SkarLans-2013-593022,2013,41,975
9742,Generał,The General,http://www.filmweb.pl/film/Genera%C5%82-1998-741,1998,74,976
9743,Dodek na froncie,,http://www.filmweb.pl/film/Dodek+na+froncie-1936-35499,1936,73,978
9744,Chaotyczna Anna,Caótica Ana,http://www.filmweb.pl/film/Chaotyczna+Anna-2007-302658,2007,65,978
9745,Pod prąd,Contracorriente,http://www.filmweb.pl/film/Pod+pr%C4%85d-2009-534318,2009,71,977
9746,13 Tzameti,,http://www.filmweb.pl/film/13+Tzameti-2005-273454,2005,74,976
9747,Ojczym,The Stepfather,http://www.filmweb.pl/film/Ojczym-1987-96118,1987,68,975
9748,Hostage,,http://www.filmweb.pl/film/Hostage-2002-117129,2002,71,976
9749,Szampańskie życie,Bottoms Up,http://www.filmweb.pl/film/Szampa%C5%84skie+%C5%BCycie-2006-205690,2006,46,975
9750,Narzeczony z nieba,Danny Deckchair,http://www.filmweb.pl/film/Narzeczony+z+nieba-2003-106174,2003,62,976
9751,Dybuk,,http://www.filmweb.pl/film/Dybuk-1937-39432,1937,70,975
9752,Wykształcenie ogólne,General Education,http://www.filmweb.pl/film/Wykszta%C5%82cenie+og%C3%B3lne-2012-631529,2012,47,976
9753,"Jak chcę gwizdać, to gwiżdżę","Eu când vreau să fluier, fluier",http://www.filmweb.pl/film/Jak+chc%C4%99+gwizda%C4%87%2C+to+gwi%C5%BCd%C5%BC%C4%99-2010-558587,2010,66,975
9754,Mleczarz,The Calcium Kid,http://www.filmweb.pl/film/Mleczarz-2004-37308,2004,60,970
9755,Gejbi,Gayby,http://www.filmweb.pl/film/Gejbi-2012-645331,2012,54,973
9756,Serce smoka,Long de xin,http://www.filmweb.pl/film/Serce+smoka-1985-103714,1985,69,974
9757,Narodziny gwiazdy,A Star Is Born,http://www.filmweb.pl/film/Narodziny+gwiazdy-1976-31825,1976,73,973
9758,Chocolate,,http://www.filmweb.pl/film/Chocolate-2008-469513,2008,71,974
9759,Blisko ciemności,Near Dark,http://www.filmweb.pl/film/Blisko+ciemno%C5%9Bci-1987-8042,1987,62,972
9760,Anna i wilki,Ana y los lobos,http://www.filmweb.pl/film/Anna+i+wilki-1973-31933,1973,79,905
9761,Zabić króla,To Kill a King,http://www.filmweb.pl/film/Zabi%C4%87+kr%C3%B3la-2003-103163,2003,66,971
9762,Tort weselny,Pièce montée,http://www.filmweb.pl/film/Tort+weselny-2010-530206,2010,59,972
9763,Po prostu Peck,Just Peck,http://www.filmweb.pl/film/Po+prostu+Peck-2009-484363,2009,60,973
9764,Magiczna kula,Snowglobe,http://www.filmweb.pl/film/Magiczna+kula-2007-462010,2007,60,972
9765,Operacja: Endgame,Operation: Endgame,http://www.filmweb.pl/film/Operacja%3A+Endgame-2010-568852,2010,44,971
9766,Tarzan. Król dżungli,Tarzan,http://www.filmweb.pl/film/Tarzan.+Kr%C3%B3l+d%C5%BCungli-2013-594561,2013,50,942
9767,Radośnie śpiewajmy,Joyful Noise,http://www.filmweb.pl/film/Rado%C5%9Bnie+%C5%9Bpiewajmy-2012-599499,2012,63,969
9768,Burton i Taylor,Burton & Taylor,http://www.filmweb.pl/film/Burton+i+Taylor-2013-680923,2013,68,955
9769,Johnny Tsunami,,http://www.filmweb.pl/film/Johnny+Tsunami-1999-105854,1999,58,971
9770,Król smoków,Long xiao ye,http://www.filmweb.pl/film/Kr%C3%B3l+smok%C3%B3w-1982-119320,1982,71,970
9771,Co robimy w ukryciu,What We Do in the Shadows,http://www.filmweb.pl/film/Co+robimy+w+ukryciu-2014-707286,2014,77,596
9772,Armia Boga: Zapomnienie,The Prophecy: Forsaken,http://www.filmweb.pl/film/Armia+Boga%3A+Zapomnienie-2005-219077,2005,57,969
9773,Pobawmy się,Come Out and Play,http://www.filmweb.pl/film/Pobawmy+si%C4%99-2012-672273,2012,38,970
9774,Nowa Ziemia,Novaya Zemlya,http://www.filmweb.pl/film/Nowa+Ziemia-2008-481594,2008,65,966
9775,Czarna lista Hollywood,Guilty by Suspicion,http://www.filmweb.pl/film/Czarna+lista+Hollywood-1991-4771,1991,66,970
9776,Berserk: Ohgon jidai hen 2 - dorudorei koryaku hen,,http://www.filmweb.pl/film/Berserk%3A+Ohgon+jidai+hen+2+-+dorudorei+koryaku+hen-2012-642090,2012,78,967
9777,Łowca. Ostatnie starcie,,http://www.filmweb.pl/film/%C5%81owca.+Ostatnie+starcie-1993-12067,1993,49,968
9778,Niedorajda,,http://www.filmweb.pl/film/Niedorajda-1937-33178,1937,76,966
9779,O miłości i śmierci,Dellamorte Dellamore,http://www.filmweb.pl/film/O+mi%C5%82o%C5%9Bci+i+%C5%9Bmierci-1994-34739,1994,72,967
9780,Betty,37°2 le matin,http://www.filmweb.pl/film/Betty-1985-35078,1985,77,962
9781,Niewidzialny człowiek,The Invisible Man,http://www.filmweb.pl/film/Niewidzialny+cz%C5%82owiek-1933-35702,1933,75,966
9782,Straszne skutki awarii telewizora,Ecce homo Homolka,http://www.filmweb.pl/film/Straszne+skutki+awarii+telewizora-1969-190512,1969,74,965
9783,Agent nr 1,,http://www.filmweb.pl/film/Agent+nr+1-1971-3723,1971,62,960
9784,Ostatni żywy bandyta,The Last Outlaw,http://www.filmweb.pl/film/Ostatni+%C5%BCywy+bandyta-1993-10551,1993,70,967
9785,Skrzat,Skřítek,http://www.filmweb.pl/Skrzat,2005,71,967
9786,Kubuś Puchatek i miododajne drzewo,Winnie the Pooh and the Honey Tree,http://www.filmweb.pl/film/Kubu%C5%9B+Puchatek+i+miododajne+drzewo-1966-96450,1966,78,964
9787,Wiklinowy koszyk,Basket Case,http://www.filmweb.pl/film/Wiklinowy+koszyk-1982-99657,1982,53,950
9788,Krrish,,http://www.filmweb.pl/film/Krrish-2006-227984,2006,73,965
9789,Bleach: Memories in the Rain,,http://www.filmweb.pl/film/Bleach%3A+Memories+in+the+Rain-2004-312887,2004,73,965
9790,Kontakt bezpośredni,Direct Contact,http://www.filmweb.pl/film/Kontakt+bezpo%C5%9Bredni-2009-475709,2009,48,911
9791,W obronie życia,Defending Your Life,http://www.filmweb.pl/film/W+obronie+%C5%BCycia-1991-4972,1991,67,966
9792,Na granicy ryzyka,Terminal Velocity,http://www.filmweb.pl/film/Na+granicy+ryzyka-1994-7969,1994,61,965
9793,Mrożony peppermint,Peppermint Frappé,http://www.filmweb.pl/film/Mro%C5%BCony+peppermint-1967-31926,1967,74,961
9794,Upiór w operze,The Phantom of the Opera,http://www.filmweb.pl/film/Upi%C3%B3r+w+operze-1925-88095,1925,76,965
9795,Delgo,,http://www.filmweb.pl/film/Delgo-2008-105617,2008,56,963
9796,Pierwszy śnieg,First Snow,http://www.filmweb.pl/film/Pierwszy+%C5%9Bnieg-2006-203659,2006,64,965
9797,Drżyj lub giń,Scary or Die,http://www.filmweb.pl/film/Dr%C5%BCyj+lub+gi%C5%84-2012-628948,2012,38,964
9798,Nabbeun namja,,http://www.filmweb.pl/film/Nabbeun+namja-2001-138967,2001,71,962
9799,High School Musical: Koncert - Wejściówka za kulisy,High School Musical: The Concert - Extreme Access Pass,http://www.filmweb.pl/film/High+School+Musical%3A+Koncert+-+Wej%C5%9Bci%C3%B3wka+za+kulisy-2007-478953,2007,54,963
9800,The Shortcut,,http://www.filmweb.pl/film/The+Shortcut-2009-492024,2009,53,963
9801,Wojna,Voyna,http://www.filmweb.pl/film/Wojna-2002-105754,2002,71,961
9802,The Commitments,,http://www.filmweb.pl/film/The+Commitments-1991-33240,1991,77,961
9803,Happy Tree Friends: Mole in the City,,http://www.filmweb.pl/film/Happy+Tree+Friends%3A+Mole+in+the+City-2005-287068,2005,70,948
9804,Domówka: Noc nie z tej ziemi,House Party: Tonight's the Night,http://www.filmweb.pl/film/Dom%C3%B3wka%3A+Noc+nie+z+tej+ziemi-2013-696688,2013,53,929
9805,Jeździec znikąd,Shane,http://www.filmweb.pl/film/Je%C5%BAdziec+znik%C4%85d-1953-31722,1953,73,961
9806,Superwulkan – scenariusz katastrofy,Supervolcano: The Truth About Yellowstone,http://www.filmweb.pl/film/Superwulkan+%E2%80%93+scenariusz+katastrofy-2005-235239,2005,75,956
9807,Dzień D,Den D,http://www.filmweb.pl/film/Dzie%C5%84+D-2008-490040,2008,45,961
9808,Wypasiona wkrętka,Going Greek,http://www.filmweb.pl/film/Wypasiona+wkr%C4%99tka-2001-31081,2001,60,961
9809,Dom mrocznych motyli,Tummien perhosten koti,http://www.filmweb.pl/film/Dom+mrocznych+motyli-2008-429246,2008,73,960
9810,Wielkie kule ognia,Great Balls of Fire!,http://www.filmweb.pl/film/Wielkie+kule+ognia-1989-11685,1989,74,957
9811,Noc na bagnach Luizjany,Midnight Bayou,http://www.filmweb.pl/film/Noc+na+bagnach+Luizjany-2009-499208,2009,59,957
9812,Das Wilde Leben,,http://www.filmweb.pl/film/Das+Wilde+Leben-2007-368553,2007,72,958
9813,Wielkie życie,Beyond the Sea,http://www.filmweb.pl/film/Wielkie+%C5%BCycie-2004-107371,2004,73,955
9814,Dzieci kukurydzy III: Miejscowy żniwiarz,Children of the Corn III: Urban Harvest,http://www.filmweb.pl/film/Dzieci+kukurydzy+III%3A+Miejscowy+%C5%BCniwiarz-1995-110772,1995,52,956
9815,Od pełni do pełni,,http://www.filmweb.pl/film/Od+pe%C5%82ni+do+pe%C5%82ni-2012-490294,2012,35,955
9816,Siedem pięści,Quan jing,http://www.filmweb.pl/film/Siedem+pi%C4%99%C5%9Bci-1978-91293,1978,68,957
9817,Cinema Verite,,http://www.filmweb.pl/film/Cinema+Verite-2011-579731,2011,61,955
9818,Jersey Boys,,http://www.filmweb.pl/film/Jersey+Boys-2014-601904,2014,66,738
9819,Pokój z widokiem na morze,,http://www.filmweb.pl/film/Pok%C3%B3j+z+widokiem+na+morze-1977-8756,1977,74,954
9820,Mordercze kuleczki,Phantasm,http://www.filmweb.pl/film/Mordercze+kuleczki-1979-34251,1979,61,958
9821,Maradona by Kusturica,,http://www.filmweb.pl/film/Maradona+by+Kusturica-2008-254179,2008,67,957
9822,Jab Tak Hai Jaan,,http://www.filmweb.pl/film/Jab+Tak+Hai+Jaan-2012-623680,2012,78,948
9823,Jappeloup,,http://www.filmweb.pl/film/Jappeloup-2013-630932,2013,73,946
9824,Abbottowie prawdziwi,Inventing the Abbotts,http://www.filmweb.pl/film/Abbottowie+prawdziwi-1997-3675,1997,69,958
9825,Basen,La piscine,http://www.filmweb.pl/film/Basen-1969-32293,1969,76,956
9826,Mazurek,,http://www.filmweb.pl/film/Mazurek-2013-664895,2013,71,939
9827,Doktor Judym,,http://www.filmweb.pl/film/Doktor+Judym-1975-5121,1975,54,957
9828,Przygoda z piosenką,,http://www.filmweb.pl/film/Przygoda+z+piosenk%C4%85-1968-8949,1968,60,955
9829,Czas religii,L'ora di religione (Il sorriso di mia madre),http://www.filmweb.pl/Czas.Religii,2002,56,956
9830,Wiolonczela,Chello hongmijoo ilga salinsagan,http://www.filmweb.pl/film/Wiolonczela-2005-242722,2005,63,955
9831,Gigante,,http://www.filmweb.pl/film/Gigante-2009-498814,2009,66,955
9832,Iron Maiden: Flight 666,,http://www.filmweb.pl/film/Iron+Maiden%3A+Flight+666-2009-499050,2009,83,951
9833,Gladiator w spódnicy,Gladiatress,http://www.filmweb.pl/film/Gladiator+w+sp%C3%B3dnicy-2004-152457,2004,46,955
9834,Hobbit,The Hobbit,http://www.filmweb.pl/film/Hobbit-1977-32209,1977,63,946
9835,Niespokojny,Joong-cheon,http://www.filmweb.pl/film/Niespokojny-2006-377056,2006,68,954
9836,The Rise & Fall of a White Collar Hooligan,,http://www.filmweb.pl/film/The+Rise+%26+Fall+of+a+White+Collar+Hooligan-2012-646726,2012,60,955
9837,Więzienie dla świrów,Back by Midnight,http://www.filmweb.pl/film/Wi%C4%99zienie+dla+%C5%9Bwir%C3%B3w-2004-97686,2004,57,953
9838,Evelyn,,http://www.filmweb.pl/film/Evelyn-2002-35388,2002,74,953
9839,Czarnoksiężnik 2,Warlock II: The Armageddon,http://www.filmweb.pl/film/Czarnoksi%C4%99%C5%BCnik+2-1993-39172,1993,64,950
9840,Syn Prezydenta,First Kid,http://www.filmweb.pl/film/Syn+Prezydenta-1996-108414,1996,58,953
9841,Generacja DNA,The Gene Generation,http://www.filmweb.pl/film/Generacja+DNA-2007-251750,2007,48,952
9842,Baśnie tysiąca i jednej nocy,Les Mille et une nuits,http://www.filmweb.pl/film/Ba%C5%9Bnie+tysi%C4%85ca+i+jednej+nocy-1990-7251,1990,63,952
9843,Czerwony balonik,Le ballon rouge,http://www.filmweb.pl/film/Czerwony+balonik-1956-90356,1956,78,949
9844,Atlas zbuntowany. Część I,Atlas Shrugged: Part I,http://www.filmweb.pl/film/Atlas+zbuntowany.+Cz%C4%99%C5%9B%C4%87+I-2011-261977,2011,62,951
9845,Saawariya,,http://www.filmweb.pl/film/Saawariya-2007-392916,2007,67,952
9846,Kocur czy kociak?,Rubbeldiekatz,http://www.filmweb.pl/film/Kocur+czy+kociak-2011-622290,2011,61,950
9847,Drużyna asów,Blue Chips,http://www.filmweb.pl/film/Dru%C5%BCyna+as%C3%B3w-1994-4260,1994,76,947
9848,Wilde,,http://www.filmweb.pl/film/Wilde-1997-31937,1997,72,949
9849,Stokrotki,Sedmikrásky,http://www.filmweb.pl/film/Stokrotki-1966-117957,1966,77,949
9850,Orzeł Sharpe'a,Sharpe's Eagle,http://www.filmweb.pl/film/Orze%C5%82+Sharpe%27a-1993-8412,1993,77,949
9851,Jacek i Placek,,http://www.filmweb.pl/film/Jacek+i+Placek-1992-37069,1992,69,950
9852,Świntuch – następnego dnia,Porky's II: The Next Day,http://www.filmweb.pl/film/%C5%9Awintuch+%E2%80%93+nast%C4%99pnego+dnia-1983-193681,1983,62,949
9853,Malice in Wonderland,,http://www.filmweb.pl/film/Malice+in+Wonderland-2009-337884,2009,67,950
9854,"Wszyscy umrą, a ja nie","Vse umrut, a ya ostanus",http://www.filmweb.pl/film/Wszyscy+umr%C4%85%2C+a+ja+nie-2008-479759,2008,61,948
9855,Olbrzym - samolub,The Selfish Giant,http://www.filmweb.pl/film/Olbrzym+-+samolub-2013-685839,2013,69,946
9856,Po tragedii Posejdona,Beyond the Poseidon Adventure,http://www.filmweb.pl/film/Po+tragedii+Posejdona-1979-8709,1979,60,949
9857,The Quiet Earth,,http://www.filmweb.pl/film/The+Quiet+Earth-1985-40130,1985,66,948
9858,Kwiat granatu,Sayat Nova,http://www.filmweb.pl/film/Kwiat+granatu-1968-101741,1968,79,948
9859,Umrzeć przed świtem,Dead Before Dawn 3D,http://www.filmweb.pl/film/Umrze%C4%87+przed+%C5%9Bwitem-2012-639122,2012,38,948
9860,Poszukiwana,Buying the Cow,http://www.filmweb.pl/film/Poszukiwana-2002-34070,2002,64,949
9861,Woda,Water,http://www.filmweb.pl/film/Woda-2005-238766,2005,79,948
9862,6 dni strusia,,http://www.filmweb.pl/film/6+dni+strusia-2000-1489,2000,40,949
9863,Opowieści z ciemnej strony,Tales from the Darkside: The Movie,http://www.filmweb.pl/film/Opowie%C5%9Bci+z+ciemnej+strony-1990-10033,1990,64,951
9864,"Żegnaj, moja konkubino",Ba wang bie ji,http://www.filmweb.pl/film/%C5%BBegnaj%2C+moja+konkubino-1993-33551,1993,80,945
9865,Bonneville,,http://www.filmweb.pl/film/Bonneville-2006-295547,2006,63,946
9866,Księstwo,,http://www.filmweb.pl/film/Ksi%C4%99stwo-2011-601503,2011,61,946
9867,I.D.,,http://www.filmweb.pl/film/I.D.-1995-126399,1995,77,946
9868,Luke,The Story of Luke,http://www.filmweb.pl/film/Luke-2012-630600,2012,70,915
9869,Wiek głupoty,The Age of Stupid,http://www.filmweb.pl/film/Wiek+g%C5%82upoty-2009-502554,2009,66,947
9870,Jajo węża,The Serpent's Egg,http://www.filmweb.pl/film/Jajo+w%C4%99%C5%BCa-1977-34337,1977,73,938
9871,Błękitny dym,Blue Smoke,http://www.filmweb.pl/film/B%C5%82%C4%99kitny+dym-2007-391957,2007,59,936
9872,Siła myśli,The Speed of Thought,http://www.filmweb.pl/film/Si%C5%82a+my%C5%9Bli-2011-400296,2011,51,945
9873,Odchodząc,Partir,http://www.filmweb.pl/film/Odchodz%C4%85c-2009-502896,2009,63,943
9874,Freejack,,http://www.filmweb.pl/film/Freejack-1992-5730,1992,63,946
9875,Bunt gargulców,Rise of the Gargoyles,http://www.filmweb.pl/film/Bunt+gargulc%C3%B3w-2009-511849,2009,30,946
9876,Przeżyć z wilkami,Survivre avec les loups,http://www.filmweb.pl/film/Prze%C5%BCy%C4%87+z+wilkami-2007-446112,2007,67,943
9877,Fast Girls,,http://www.filmweb.pl/film/Fast+Girls-2012-469599,2012,73,933
9878,Barbie i magiczne baletki,Barbie in the Pink Shoes,http://www.filmweb.pl/film/Barbie+i+magiczne+baletki-2013-667067,2013,61,935
9879,"Witaj w domu, Roxy Carmichael","Welcome Home, Roxy Carmichael",http://www.filmweb.pl/film/Witaj+w+domu%2C+Roxy+Carmichael-1990-11581,1990,69,945
9880,Tylko instynkt,Once Were Warriors,http://www.filmweb.pl/film/Tylko+instynkt-1994-31913,1994,74,944
9881,Siedem potęg,Muk gong,http://www.filmweb.pl/film/Siedem+pot%C4%99g-2006-277678,2006,68,944
9882,And When Did You Last See Your Father?,,http://www.filmweb.pl/film/And+When+Did+You+Last+See+Your+Father-2007-347871,2007,77,947
9883,Uwikłana,The Betrayed,http://www.filmweb.pl/film/Uwik%C5%82ana-2008-452441,2008,61,935
9884,Spirala,,http://www.filmweb.pl/film/Spirala-1978-1148,1978,72,943
9885,Mroczna relikwia,Dark Relic,http://www.filmweb.pl/film/Mroczna+relikwia-2010-542470,2010,33,944
9886,"Jeden odchodzi, drugi zostaje","L'Un reste, l'autre part",http://www.filmweb.pl/Jeden.Odchodzi.Drugi.Zostaje,2005,62,944
9887,Vinyan,,http://www.filmweb.pl/film/Vinyan-2008-437090,2008,43,943
9888,Sekret,The Invisible Circus,http://www.filmweb.pl/film/Sekret-1999-6478,1999,62,943
9889,Szalona miłość,Mad Love,http://www.filmweb.pl/film/Szalona+mi%C5%82o%C5%9B%C4%87-1995-9947,1995,67,942
9890,Z zimną krwią,In Cold Blood,http://www.filmweb.pl/film/Z+zimn%C4%85+krwi%C4%85-1967-31714,1967,80,943
9891,Tropic Thunder: Rain of Madness,,http://www.filmweb.pl/film/Tropic+Thunder%3A+Rain+of+Madness-2008-491115,2008,66,940
9892,Plunkett i Macleane,Plunkett & Macleane,http://www.filmweb.pl/film/Plunkett+i+Macleane-1999-851,1999,69,943
9893,Śniadanie do łóżka,Bed & Breakfast: Love is a Happy Accident,http://www.filmweb.pl/film/%C5%9Aniadanie+do+%C5%82%C3%B3%C5%BCka-2010-583228,2010,58,943
9894,Kibol,,http://www.filmweb.pl/film/Kibol-2011-628118,2011,61,942
9895,Ostatni żywy człowiek,I Am Omega,http://www.filmweb.pl/film/Ostatni+%C5%BCywy+cz%C5%82owiek-2007-453379,2007,29,943
9896,Sybil,,http://www.filmweb.pl/film/Sybil-1976-167780,1976,80,939
9897,Byki z Durham,Bull Durham,http://www.filmweb.pl/film/Byki+z+Durham-1988-4373,1988,65,943
9898,Malaria,Jungle Fever,http://www.filmweb.pl/film/Malaria-1991-7515,1991,75,941
9899,Zapach zielonej papai,Mùi du du xanh,http://www.filmweb.pl/film/Zapach+zielonej+papai-1993-30699,1993,71,943
9900,Pięćdziesiąt procent szarości,Fifty Percent Grey,http://www.filmweb.pl/film/Pi%C4%99%C4%87dziesi%C4%85t+procent+szaro%C5%9Bci-2001-124541,2001,66,940
9901,Już nadchodzi,Coming Soon,http://www.filmweb.pl/film/Ju%C5%BC+nadchodzi-1998-35128,1998,45,942
9902,Belfer 2,The Substitute 2: School's out,http://www.filmweb.pl/film/Belfer+2-1998-31290,1998,55,941
9903,Epidemia,Epidemic,http://www.filmweb.pl/film/Epidemia-1987-5431,1987,70,937
9904,Mój pierwszy ślub,My First Wedding,http://www.filmweb.pl/film/M%C3%B3j+pierwszy+%C5%9Blub-2004-121873,2004,65,941
9905,Coś pięknego,La prima cosa bella,http://www.filmweb.pl/film/Co%C5%9B+pi%C4%99knego-2010-555612,2010,66,941
9906,Ukryta prawda,Exposed,http://www.filmweb.pl/film/Ukryta+prawda-2011-623169,2011,49,611
9907,Najszybszy,Fastest,http://www.filmweb.pl/film/Najszybszy-2011-635464,2011,76,940
9908,Robot Jox 1: Bezlitośni mordercy,Robot Jox,http://www.filmweb.pl/film/Robot+Jox+1%3A+Bezlito%C5%9Bni+mordercy-1989-107563,1989,60,940
9909,Germinal,,http://www.filmweb.pl/film/Germinal-1993-5811,1993,69,938
9910,Vincent i Theo,Vincent & Theo,http://www.filmweb.pl/film/Vincent+i+Theo-1990-11464,1990,69,934
9911,Panowie w cylindrach,Top Hat,http://www.filmweb.pl/film/Panowie+w+cylindrach-1935-31662,1935,79,937
9912,"Na los szczęścia, Baltazarze!",Au hasard Balthazar,http://www.filmweb.pl/film/Na+los+szcz%C4%99%C5%9Bcia%2C+Baltazarze%21-1966-36010,1966,74,937
9913,Miss rozbitków,Miss Cast Away,http://www.filmweb.pl/film/Miss+rozbitk%C3%B3w-2004-120150,2004,40,939
9914,Genialny wynalazek,Lightbulb,http://www.filmweb.pl/film/Genialny+wynalazek-2009-455606,2009,54,939
9915,Transakcja,The Big Kahuna,http://www.filmweb.pl/film/Transakcja-1999-10194,1999,70,939
9916,Daleko od niej,Away from Her,http://www.filmweb.pl/film/Daleko+od+niej-2006-285254,2006,71,940
9917,W imię króla II: Dwa światy,In the Name of the King 2: Two Worlds,http://www.filmweb.pl/film/W+imi%C4%99+kr%C3%B3la+II%3A+Dwa+%C5%9Bwiaty-2011-604140,2011,33,936
9918,Rumba,,http://www.filmweb.pl/film/Rumba-2008-481301,2008,65,932
9919,Nie boję się,Io non ho paura,http://www.filmweb.pl/film/Nie+boj%C4%99+si%C4%99-2003-40765,2003,74,934
9920,Zły duch,Mauvais esprit,http://www.filmweb.pl/Zly.Duch,2003,60,934
9921,Nad jeziorem Tahoe,Lake Tahoe,http://www.filmweb.pl/film/Nad+jeziorem+Tahoe-2008-466322,2008,62,936
9922,Atak dinozaurów,Triassic Attack,http://www.filmweb.pl/film/Atak+dinozaur%C3%B3w-2010-607000,2010,32,921
9923,Strzeż się klauna,Stitches,http://www.filmweb.pl/film/Strze%C5%BC+si%C4%99+klauna-2012-644306,2012,44,935
9924,Heli,,http://www.filmweb.pl/film/Heli-2013-684263,2013,65,935
9925,Wymyśleni bohaterowie,Imaginary Heroes,http://www.filmweb.pl/film/Wymy%C5%9Bleni+bohaterowie-2004-109458,2004,73,935
9926,The Haunting of Molly Hartley,,http://www.filmweb.pl/film/The+Haunting+of+Molly+Hartley-2008-437955,2008,54,933
9927,Imperium,Empire,http://www.filmweb.pl/film/Imperium-2002-30362,2002,68,933
9928,Kobieta w czerni,The Woman in Black,http://www.filmweb.pl/film/Kobieta+w+czerni-1989-37951,1989,65,933
9929,Zombie Apocalypse,,http://www.filmweb.pl/film/Zombie+Apocalypse-2011-622069,2011,38,928
9930,Bunt stadionów,,http://www.filmweb.pl/film/Bunt+stadion%C3%B3w-2013-686893,2013,71,929
9931,Widziadło,,http://www.filmweb.pl/film/Widziad%C5%82o-1984-11655,1984,56,931
9932,Człowiek zwany Koniem,A Man Called Horse,http://www.filmweb.pl/film/Cz%C5%82owiek+zwany+Koniem-1970-31842,1970,75,918
9933,Psych:9,,http://www.filmweb.pl/film/Psych%3A9-2010-393551,2010,51,931
9934,Wielki film,An American Carol,http://www.filmweb.pl/film/Wielki+film-2008-476594,2008,43,933
9935,Węzeł,The Knot,http://www.filmweb.pl/film/W%C4%99ze%C5%82-2012-626303,2012,54,920
9936,Moja Ameryka,American Me,http://www.filmweb.pl/film/Moja+Ameryka-1992-3824,1992,79,933
9937,Granica,,http://www.filmweb.pl/film/Granica-1977-5929,1977,52,928
9938,Liga najgłupszych dżentelmenów,La Gran aventura de Mortadelo y Filemón,http://www.filmweb.pl/film/Liga+najg%C5%82upszych+d%C5%BCentelmen%C3%B3w-2003-143796,2003,52,932
9939,Miecz zagłady,Dai-bosatsu tôge,http://www.filmweb.pl/film/Miecz+zag%C5%82ady-1966-107201,1966,78,925
9940,Pustka,In a Lonely Place,http://www.filmweb.pl/film/Pustka-1950-110994,1950,78,932
9941,Wonder Woman,,http://www.filmweb.pl/film/Wonder+Woman-2009-488788,2009,69,928
9942,Trocki,The Trotsky,http://www.filmweb.pl/film/Trocki-2009-494329,2009,57,931
9943,"Corrina, Corrina",,http://www.filmweb.pl/film/Corrina%2C+Corrina-1994-4694,1994,72,931
9944,Księgi Prospera,Prospero's Books,http://www.filmweb.pl/film/Ksi%C4%99gi+Prospera-1991-6908,1991,73,930
9945,Związki rodzinne,Relative Values,http://www.filmweb.pl/film/Zwi%C4%85zki+rodzinne-2000-32542,2000,76,931
9946,Królowie Mambo,The Mambo Kings,http://www.filmweb.pl/film/Kr%C3%B3lowie+Mambo-1992-6885,1992,67,930
9947,Noc na Manhattanie,Night Falls on Manhattan,http://www.filmweb.pl/film/Noc+na+Manhattanie-1996-8130,1996,69,930
9948,Muppety z kosmosu,Muppets From Space,http://www.filmweb.pl/film/Muppety+z+kosmosu-1999-7905,1999,69,926
9949,Jeszcze wyżej,Safety Last!,http://www.filmweb.pl/film/Jeszcze+wy%C5%BCej-1923-37130,1923,81,929
9950,Sycylijczyk,The Sicilian,http://www.filmweb.pl/film/Sycylijczyk-1987-9930,1987,61,928
9951,Sekrety,Ha-Sodot,http://www.filmweb.pl/film/Sekrety-2007-339494,2007,69,926
9952,Lego Batman. Moc superbohaterów D.C.,LEGO Batman: The Movie - DC Superheroes Unite,http://www.filmweb.pl/film/Lego+Batman.+Moc+superbohater%C3%B3w+D.C.-2013-679950,2013,61,921
9953,Grzeszna propozycja,The Proposition,http://www.filmweb.pl/film/Grzeszna+propozycja-1998-579,1998,68,929
9954,Włóczęga z Beverly Hills,Down and Out in Beverly Hills,http://www.filmweb.pl/film/W%C5%82%C3%B3cz%C4%99ga+z+Beverly+Hills-1986-5175,1986,63,929
9955,In Secret,,http://www.filmweb.pl/film/In+Secret-2013-10096,2013,64,860
9956,Zmowa,,http://www.filmweb.pl/film/Zmowa-1988-12015,1988,75,921
9957,Nae yeojachingureul sogae habnida,,http://www.filmweb.pl/film/Nae+yeojachingureul+sogae+habnida-2004-116030,2004,73,928
9958,Wychowanie panien w Czechach,Výchova dívek v Čechách,http://www.filmweb.pl/Wychowanie.Panien.W.Czechach,1997,64,928
9959,13 Eerie,,http://www.filmweb.pl/film/13+Eerie-2013-639314,2013,38,928
9960,Kornblumenblau,,http://www.filmweb.pl/film/Kornblumenblau-1988-6850,1988,73,924
9961,Bobby Deerfield,,http://www.filmweb.pl/film/Bobby+Deerfield-1977-4276,1977,66,928
9962,Dzień na wyścigach,A Day at the Races,http://www.filmweb.pl/film/Dzie%C5%84+na+wy%C5%9Bcigach-1937-32960,1937,79,928
9963,36 komnata Shaolin,Shao Lin san shi liu fang,http://www.filmweb.pl/film/36+komnata+Shaolin-1978-127019,1978,78,927
9964,Droga do piekła,Hard Ride to Hell,http://www.filmweb.pl/film/Droga+do+piek%C5%82a-2010-573185,2010,35,927
