W obliczu przeznaczenia,Personal Effects,2009,68,5373
Kobieta w klatce,Kvinden i buret,2013,67,5050
Szkoła dla drani,School for Scoundrels,2006,62,5366
Szogun,Shogun,1980,75,5362
Mary-Kate i Ashley: Bliźniaczki na boisku,Switching Goals,1999,60,5355
Ujrzałem diabła,Akmareul Boatda,2010,76,5298
Klątwa laleczki Chucky,Curse of Chucky,2013,48,5114
Wielki Gatsby,The Great Gatsby,1974,71,5340
Gry wojenne,WarGames,1983,71,5338
Wrong,,2012,65,5337
Intruzi,Intruders,2011,55,5338
Adulthood,,2008,74,5334
Evita,,1996,69,5325
Pusher II - Krew na rękach,Pusher II,2004,75,5321
Poprawczak,Dog Pound,2010,73,5312
Dla Ciebie i Ognia,,2008,70,5314
Tydzień z życia mężczyzny,,1999,70,5319
Stacja,,2001,62,5316
Muza i meduza,The Hottie and the Nottie,2008,45,5310
Miasto duchów,Ghost Town,2008,64,5310
Lep na muchy,Flypaper,2011,63,5306
Jak zostać gwiazdą,American Dreamz,2006,55,5298
10 lat,10 Years,2011,57,5299
Czarny balonik,The Black Balloon,2008,73,5301
Garsoniera,The Apartment,1960,78,5305
Złote czasy radia,Radio Days,1987,75,5297
"Człowiek, który wiedział za mało",The Man Who Knew Too Little,1997,73,5300
Kopalnie króla Salomona,King Solomon's Mines,1985,64,5302
Koniec niewinności,Now and Then,1995,76,5298
Killshot,,2008,57,5298
Lotna brygada,The Sweeney,2012,66,5297
Paragraf 187,One Eight Seven,1997,74,5293
Kocha... Nie kocha!,À la folie... pas du tout,2002,70,5292
Czerwony smok,Manhunter,1986,70,5287
The Tunnel,,2011,60,5291
Chłopiec z Marsa,Martian Child,2007,71,5284
Wielkie wakacje,Les Grandes vacances,1967,75,5284
Lochy i smoki,Dungeons & Dragons,2000,49,5280
Popiołki,Little Ashes,2008,66,5278
December Boys: Grudniowi chłopcy,December Boys,2007,70,5278
Rocker,The Rocker,2008,63,5276
Czarna Żmija: Tam i z powrotem,Blackadder Back and Forth,1999,76,5279
Batman w cieniu Czerwonego Kaptura,Batman: Under the Red Hood,2010,74,5275
Kolejny piątek,Friday After Next,2002,68,5272
Cold Creek Manor,,2003,58,5270
Noc żywych kretynów,Die Nacht der lebenden Loser,2004,57,5268
Folwark zwierzęcy,Animal Farm,1999,67,5267
Dzwoneczek,Tinker Bell,2008,68,5256
Łono,Womb,2010,65,5258
Awantura o Basię,,1995,62,5266
"Dzień dobry, kocham cię!",,2014,57,5213
Valmont,,1989,74,5258
Ong Bak 2,,2008,68,5244
Krwawa hrabina,The Countess,2009,66,5169
Przyjeżdża orkiestra,Bikur Ha-Tizmoret,2007,72,5253
Seks nocy letniej,A Midsummer Night's Sex Comedy,1982,71,5246
Przeklęta liga,The Damned United,2009,73,5245
Psychol,Psycho,1998,53,5237
Super,,2010,60,5241
Brat,,1997,75,5240
Wersja ostateczna,The Final Cut,2004,66,5236
Kung Pow: Wejście wybrańca,Kung Pow: Enter the Fist,2002,66,5236
Eksplozja,Blown Away,1994,70,5236
Kongres,The Congress,2013,66,5241
Aryskotraci,The Aristocats,1970,73,5126
Pechowa przesyłka,Overnight Delivery,1998,64,5231
Policyjna opowieść,Ging chat goo si,1985,75,5233
W podziemiach Planety Małp,Beneath the Planet of the Apes,1970,62,5228
The Raid 2: Infiltracja,Serbuan maut 2: Berandal,2014,73,5192
United,,2011,76,5223
Grace księżna Monako,Grace of Monaco,2014,58,5142
Balto,,1995,77,5215
Sędzia,The Judge,2014,77,5004
Arizona Junior,Raising Arizona,1987,69,5226
Ned Kelly,,2003,71,5220
Mary Reilly,,1996,70,5208
Piękna i Borys Bestia,The Beautician and the Beast,1997,60,5207
Zatoka delfinów,The Cove,2009,79,5208
Dziewczyna gangstera,Mad Dog and Glory,1993,63,5208
Zona,La zona,2007,70,5202
Wyprawa Kon-Tiki,Kon-Tiki,2012,69,5203
Dziewiąta sesja,Session 9,2001,65,5191
Udław się,Choke,2008,60,5196
